trip_bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign_short,trip_headsign,block_id,shape_id,service_id,trip_id,direction_name
2,904,1,1,Coronado City Hall,Coronado City Hall,b_90401,904_1_18,62072,11309721,South
2,904,1,0,Ferry Landing,Ferry Landing,b_90401,904_0_20,62072,11309720,North
2,950,1,1,Iris TC Exp,Iris Transit Center Express,b_90501,950_3_13,62072,11309725,West
2,950,1,1,Iris TC Exp,Iris Transit Center Express,b_93303,950_3_13,62072,11309724,West
2,950,1,1,Iris TC Exp,Iris Transit Center Express,b_90501,950_3_13,62072,11309727,West
2,905,1,0,A Otay Mesa,A Otay Mesa,b_90501,905_2_68,62072,11309729,East
2,905,1,1,A Iris TC,A Iris Transit Center,b_90501,905_3_71,62072,11309728,West
2,816,1,1,El Caj TC,El Cajon Transit Ctr,b_81602,816_3_19,61927,11230078,West
2,816,1,1,El Caj TC,El Cajon Transit Ctr,b_81603,816_3_19,61927,11230079,West
2,31,1,0,Miramar College Sta,Miramar College Sta,b_210504,31_2_26,61972,11282024,East
2,4,1,0,Lomita Vlg,Lomita Village,b_100407,4_2_41,61972,11282998,East
2,60,1,0,Krny Msa Exp,Kearny Mesa Express,b_106001,60_0_11,61972,11282999,North
2,201,1,1,SuperLoop-UCSD,SuperLoop - UCSD,b_120102,201_9_12,61978,11296828,Counterclockwise
2,4,1,0,Lomita Vlg,Lomita Village,b_100406,4_2_41,61972,11282990,East
2,4,1,0,Lomita Vlg,Lomita Village,b_100406,4_2_41,61972,11282991,East
2,4,1,1,12th&Imperial,12th & Imperial,b_100407,4_3_44,61972,11282992,West
2,4,1,0,Lomita Vlg,Lomita Village,b_100407,4_2_41,61972,11282993,East
2,4,1,1,12th&Imperial,12th & Imperial,b_100407,4_3_42,61972,11282994,West
2,4,1,0,Lomita Vlg,Lomita Village,b_100407,4_2_41,61972,11282995,East
2,4,1,1,12th&Imperial,12th & Imperial,b_100407,4_3_42,61972,11282996,West
2,4,1,0,Lomita Vlg,Lomita Village,b_100407,4_2_41,61972,11282997,East
2,30,1,0,UTC/VA Med Ctr,UTC/VA Med Ctr,b_103002,30_0_202,61973,11286508,North
2,936,1,1,Spg Vly,Spring Valley,b_93603,936_1_43,61927,11229979,South
2,936,1,1,Spg Vly,Spring Valley,b_93602,936_1_43,61927,11229978,South
2,215,1,0,SDSU,SDSU,b_121510,215_2_10,61973,11286402,East
2,215,1,0,SDSU,SDSU,b_121509,215_2_10,61973,11286403,East
2,215,1,0,SDSU,SDSU,b_121504,215_2_10,61973,11286400,East
2,204,1,0,SuperLoop-UTC,SuperLoop - UTC,b_120103,204_8_3,61973,11286503,Clockwise
2,215,1,1,Dwtn,Downtown,b_121506,215_3_11,61972,11283433,West
2,204,1,0,SuperLoop-UTC,SuperLoop - UTC,b_120101,204_8_3,61973,11286502,Clockwise
2,215,1,0,SDSU,SDSU,b_121506,215_2_10,61973,11286406,East
2,201,1,1,SuperLoop-UCSD,SuperLoop - UCSD,b_120103,201_9_12,61978,11296823,Counterclockwise
2,215,1,0,SDSU,SDSU,b_121502,215_2_10,61973,11286407,East
2,204,1,0,SuperLoop-UTC,SuperLoop - UTC,b_120101,204_8_3,61973,11286500,Clockwise
2,215,1,1,Dwtn,Downtown,b_121502,215_3_11,61972,11283436,West
2,204,1,0,SuperLoop-UTC,SuperLoop - UTC,b_120102,204_8_3,61973,11286507,Clockwise
2,215,1,0,SDSU,SDSU,b_121502,215_2_10,61972,11283437,East
2,204,1,0,SuperLoop-UTC,SuperLoop - UTC,b_120101,204_8_3,61973,11286506,Clockwise
2,204,1,0,SuperLoop-UTC,SuperLoop - UTC,b_120104,204_8_3,61973,11286505,Clockwise
2,968,1,0,Munda&Ridgewood,Munda & Ridgewood,b_96801,968_8_31,61940,11235688,Clockwise
2,968,1,0,Munda&Ridgewood,Munda & Ridgewood,b_96801,968_8_31,61940,11235689,Clockwise
2,968,1,0,Munda&Ridgewood,Munda & Ridgewood,b_96801,968_8_31,61940,11235686,Clockwise
2,968,1,0,Munda&Ridgewood,Munda & Ridgewood,b_96801,968_8_31,61940,11235687,Clockwise
2,968,1,0,Munda&Ridgewood,Munda & Ridgewood,b_96801,968_8_31,61940,11235684,Clockwise
2,968,1,0,Munda&Ridgewood,Munda & Ridgewood,b_96801,968_8_31,61940,11235685,Clockwise
2,968,1,0,Munda&Ridgewood,Munda & Ridgewood,b_96801,968_8_31,61940,11235682,Clockwise
2,968,1,0,Munda&Ridgewood,Munda & Ridgewood,b_96801,968_8_31,61940,11235683,Clockwise
2,968,1,0,Munda&Ridgewood,Munda & Ridgewood,b_96801,968_8_31,61940,11235680,Clockwise
2,968,1,0,Munda&Ridgewood,Munda & Ridgewood,b_96801,968_8_31,61940,11235681,Clockwise
2,510,1,0,America Plaza,America Plaza,b_02,510_0_268,61969,11280264,North
2,510,1,0,America Plaza,America Plaza,b_03,510_0_268,61969,11280265,North
2,510,1,0,America Plaza,America Plaza,b_04,510_0_268,61969,11280266,North
2,510,1,0,America Plaza,America Plaza,b_05,510_0_268,61969,11280267,North
2,510,1,0,America Plaza,America Plaza,b_05,510_0_268,61969,11280260,North
2,510,1,0,America Plaza,America Plaza,b_06,510_0_268,61969,11280261,North
2,510,1,0,America Plaza,America Plaza,b_07,510_0_268,61969,11280262,North
2,510,1,0,America Plaza,America Plaza,b_01,510_0_268,61969,11280263,North
2,510,1,0,America Plaza,America Plaza,a_02,510_0_268,61188,11106902,North
2,510,1,1,San Ysidro,San Ysidro,a_02,510_1_250,61188,11106903,South
2,510,1,1,San Ysidro,San Ysidro,a_01,510_1_250,61188,11106900,South
2,510,1,1,San Ysidro,San Ysidro,a_02,510_1_250,61188,11106901,South
2,510,1,1,San Ysidro,San Ysidro,a_02,510_1_250,61188,11106906,South
2,510,1,0,America Plaza,America Plaza,b_07,510_0_268,61969,11280269,North
2,510,1,1,San Ysidro,San Ysidro,a_03,510_1_250,61188,11106904,South
2,510,1,1,San Ysidro,San Ysidro,a_03,510_1_250,61188,11106905,South
2,704,1,1,Palomar St TC,Palomar St Transit Center,b_70403,704_1_36,61940,11235354,South
2,704,1,1,Palomar St TC,Palomar St Transit Center,b_70405,704_1_36,61940,11235355,South
2,704,1,1,Palomar St TC,Palomar St Transit Center,b_70404,704_1_36,61940,11235356,South
2,704,1,1,Palomar St TC,Palomar St Transit Center,b_70401,704_1_36,61940,11235357,South
2,704,1,1,Palomar St TC,Palomar St Transit Center,b_70405,704_1_36,61940,11235350,South
2,704,1,1,Palomar St TC,Palomar St Transit Center,b_70404,704_1_36,61940,11235351,South
2,704,1,1,Palomar St TC,Palomar St Transit Center,b_70401,704_1_36,61940,11235352,South
2,704,1,1,Palomar St TC,Palomar St Transit Center,b_70402,704_1_36,61940,11235353,South
2,510,1,0,America Plaza,America Plaza,a_01,510_0_268,61189,11107057,North
2,510,1,0,America Plaza,America Plaza,a_06,510_0_268,61189,11107056,North
2,510,1,0,America Plaza,America Plaza,a_04,510_0_268,61189,11107055,North
2,510,1,0,America Plaza,America Plaza,a_02,510_0_268,61189,11107054,North
2,510,1,0,America Plaza,America Plaza,a_07,510_0_268,61189,11107053,North
2,510,1,0,America Plaza,America Plaza,a_05,510_0_268,61189,11107052,North
2,510,1,0,America Plaza,America Plaza,a_03,510_0_268,61189,11107051,North
2,510,1,0,America Plaza,America Plaza,a_02,510_0_268,61189,11107050,North
2,950,1,1,Iris TC Exp,Iris Transit Center Express,b_90602,950_3_13,61930,11233443,West
2,950,1,1,Iris TC Exp,Iris Transit Center Express,b_90501,950_3_13,61930,11233445,West
2,904,1,0,Ferry Landing,Ferry Landing,a_90403,904_0_17,60782,11103282,North
2,904,1,1,Coronado City Hall,Coronado City Hall,a_90403,904_1_16,60782,11103283,South
2,904,1,1,Coronado City Hall,Coronado City Hall,a_90403,904_1_16,60782,11103280,South
2,215,1,1,Dwtn,Downtown,a_121506,215_3_7,60827,11025911,West
2,3,1,0,UCSD Med Ctr/Hlcrst,UCSD Med Ctr/Hillcrest,a_303,3_0_80,60793,10991133,North
2,4,1,1,12th&Imperial,12th & Imperial,b_100403,4_3_42,61972,11282527,West
2,215,1,1,Dwtn,Downtown,a_121502,215_3_7,60827,11025912,West
2,4,1,1,12th&Imperial,12th & Imperial,b_100403,4_3_43,61972,11282521,West
2,215,1,1,Dwtn,Downtown,a_121501,215_3_7,60827,11025914,West
2,215,1,1,Dwtn,Downtown,a_121503,215_3_7,60827,11025917,West
2,4,1,0,Lomita Vlg,Lomita Village,b_100403,4_2_41,61972,11282522,East
2,945,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,b_94502,945_0_10,61922,11228929,North
2,7,1,0,54th&Univ,54th & University,a_100720,7_0_215,60877,11031048,North
2,10,1,0,Univ&College,University & College,a_101006,10_2_39,60877,11031049,East
2,120,1,0,Krny Msa,Kearny Mesa,a_212001,120_0_76,60877,11031042,North
2,120,1,1,Dwtn,Downtown,a_212001,120_1_74,60877,11031043,South
2,120,1,0,Krny Msa,Kearny Mesa,a_212001,120_0_76,60877,11031040,North
2,120,1,1,Dwtn,Downtown,a_212001,120_1_74,60877,11031041,South
2,7,1,1,Dwtn,Downtown,a_100720,7_1_228,60877,11031046,South
2,7,1,0,54th&Univ,54th & University,a_100720,7_0_215,60877,11031047,North
2,120,1,0,Krny Msa,Kearny Mesa,a_212001,120_0_76,60877,11031044,North
2,7,1,0,54th&Univ,54th & University,a_100203,7_0_215,60877,11031045,North
2,30,1,1,Dwtn,Downtown,b_103004,30_1_212,61972,11283104,South
2,30,1,0,UTC/VA Med Ctr,UTC/VA Med Ctr,b_103010,30_0_216,61972,11283105,North
2,6,1,1,Fshn Vly,Fashion Valley,b_100602,6_3_56,61972,11283106,West
2,6,1,1,Fshn Vly,Fashion Valley,b_100602,6_3_56,61972,11283107,West
2,30,1,1,Dwtn,Downtown,b_103010,30_1_217,61972,11283100,South
2,30,1,0,UTC/VA Med Ctr,UTC/VA Med Ctr,b_103004,30_0_202,61972,11283101,North
2,30,1,1,Old Twn,Old Town,b_103004,30_1_211,61972,11283102,South
2,30,1,0,UTC/VA Med Ctr,UTC/VA Med Ctr,b_103004,30_0_202,61972,11283103,North
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,b_100602,6_2_57,61972,11283108,East
2,6,1,1,Fshn Vly,Fashion Valley,b_100602,6_3_56,61972,11283109,West
2,COR,1,0,5th Ave Landing,5th Ave Landing,a_broferry,,61241,11118068,East
2,COR,1,0,5th Ave Landing,5th Ave Landing,a_broferry,,61241,11118069,East
2,COR,1,0,5th Ave Landing,5th Ave Landing,a_broferry,,61241,11118066,East
2,COR,1,0,5th Ave Landing,5th Ave Landing,a_broferry,,61241,11118067,East
2,COR,1,1,Coronado,Coronado,a_broferry,,61241,11118064,West
2,COR,1,0,5th Ave Landing,5th Ave Landing,a_broferry,,61241,11118065,East
2,COR,1,1,Coronado,Coronado,a_broferry,,61241,11118062,West
2,COR,1,1,Coronado,Coronado,a_broferry,,61241,11118063,West
2,COR,1,1,Coronado,Coronado,a_broferry,,61241,11118060,West
2,COR,1,1,Coronado,Coronado,a_broferry,,61241,11118061,West
2,235,1,0,Escondido,Escondido,a_223506,235_0_19,60827,11026393,North
2,88,1,0,Fshn Vly,Fashion Valley,b_8801,88_2_6,61921,11228363,East
2,88,1,0,Fshn Vly,Fashion Valley,b_8801,88_2_6,61921,11228362,East
2,88,1,0,Fshn Vly,Fashion Valley,b_8801,88_2_6,61921,11228361,East
2,88,1,0,Fshn Vly,Fashion Valley,b_8801,88_2_6,61921,11228360,East
2,88,1,0,Fshn Vly,Fashion Valley,b_8801,88_2_6,61921,11228367,East
2,88,1,0,Fshn Vly,Fashion Valley,b_8801,88_2_6,61921,11228366,East
2,88,1,0,Fshn Vly,Fashion Valley,b_8801,88_2_6,61921,11228365,East
2,88,1,0,Fshn Vly,Fashion Valley,b_8801,88_2_6,61921,11228364,East
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120201,202_8_13,61976,11292762,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120202,202_8_13,61976,11292763,Clockwise
2,88,1,0,Fshn Vly,Fashion Valley,b_8801,88_2_6,61921,11228369,East
2,88,1,0,Fshn Vly,Fashion Valley,b_8801,88_2_6,61921,11228368,East
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120202,202_8_13,61976,11292766,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120203,202_8_13,61976,11292767,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120203,202_8_13,61976,11292764,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,b_120201,202_8_13,61976,11292765,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,a_220202,202_8_13,60877,11032539,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,a_220202,202_8_13,60877,11032538,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,a_220202,202_8_13,60877,11032533,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,a_220202,202_8_13,60877,11032532,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,a_220202,202_8_13,60877,11032531,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,a_220202,202_8_13,60877,11032530,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,a_220202,202_8_13,60877,11032537,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,a_220202,202_8_13,60877,11032536,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,a_220202,202_8_13,60877,11032535,Clockwise
2,202,1,0,SuperLoop-UCSD,SuperLoop - UCSD,a_220202,202_8_13,60877,11032534,Clockwise
2,510,1,1,San Ysidro,San Ysidro,a_07,510_1_250,61189,11107033,South
2,44,1,0,Clmnt,Clairemont,b_204409,44_0_48,61972,11282307,North
2,20,1,0,Rcho Bdo Sta,Rancho Bernardo Sta,b_101003,20_0_191,61972,11282306,North
2,11,1,0,SDSU,SDSU,a_201107,11_0_224,60877,11031235,North
2,11,1,1,Skyline Hills,Skyline Hills,a_201107,11_1_240,60877,11031234,South
2,11,1,0,SDSU,SDSU,a_101113,11_0_223,60877,11031237,North
2,7,1,0,69th&Univ,69th & University,a_100715,7_0_213,60877,11030874,North
2,7,1,1,Dwtn,Downtown,a_100715,7_1_216,60877,11030875,South
2,7,1,0,La Mesa,La Mesa,a_100715,7_0_212,60877,11030876,North
2,7,1,1,Dwtn,Downtown,a_100715,7_1_217,60877,11030877,South
2,7,1,0,La Mesa,La Mesa,a_100715,7_0_212,60877,11030870,North
2,7,1,1,Dwtn,Downtown,a_100715,7_1_217,60877,11030871,South
2,41,1,1,Fshn Vly,Fashion Valley,a_203004,41_1_59,61187,11105026,South
2,7,1,1,Dwtn,Downtown,a_100715,7_1_217,60877,11030873,South
2,41,1,1,Fshn Vly,Fashion Valley,a_204102,41_1_59,61187,11105028,South
2,41,1,1,Fshn Vly,Fashion Valley,a_203004,41_1_59,61187,11105029,South
2,7,1,0,La Mesa,La Mesa,a_100715,7_0_212,60877,11030878,North
2,945,1,1,Old Poway Park,Old Poway Park,b_94502,945_1_9,61921,11228592,South
2,11,1,1,Skyline Hills,Skyline Hills,a_201102,11_1_240,60877,11031230,South
2,992,1,1,Airport,Airport,a_99201,992_9_41,60782,10987856,Counterclockwise
2,992,1,1,Airport,Airport,a_99201,992_9_41,60782,10987857,Counterclockwise
2,992,1,1,Airport,Airport,a_99201,992_9_41,60782,10987854,Counterclockwise
2,992,1,1,Airport,Airport,a_99201,992_9_41,60782,10987855,Counterclockwise
2,992,1,1,Airport,Airport,a_99201,992_9_39,60782,10987852,Counterclockwise
2,11,1,0,SDSU,SDSU,a_201107,11_0_223,60877,11031233,North
2,992,1,1,Airport,Airport,a_99201,992_9_39,60782,10987850,Counterclockwise
2,945,1,1,Old Poway Park,Old Poway Park,b_94501,945_1_9,61921,11228594,South
2,11,1,1,Skyline Hills,Skyline Hills,a_201107,11_1_240,60877,11031232,South
2,992,1,1,Airport,Airport,a_99201,992_9_41,60782,10987858,Counterclockwise
2,992,1,1,Airport,Airport,a_99201,992_9_41,60782,10987859,Counterclockwise
2,120,1,0,Krny Msa,Kearny Mesa,a_212004,120_0_76,60827,11025329,North
2,945,1,1,Old Poway Park,Old Poway Park,b_94503,945_1_9,61921,11228596,South
2,945,1,1,Old Poway Park,Old Poway Park,b_94501,945_1_9,61921,11228597,South
2,6,1,1,Fshn Vly,Fashion Valley,b_200602,6_3_56,61976,11293419,West
2,6,1,1,Fshn Vly,Fashion Valley,b_200601,6_3_56,61976,11293418,West
2,7,1,1,Dwtn,Downtown,b_100717,7_1_231,61976,11293413,South
2,7,1,1,Dwtn,Downtown,b_100718,7_1_231,61976,11293412,South
2,7,1,1,Dwtn,Downtown,b_100701,7_1_231,61976,11293411,South
2,7,1,1,Dwtn,Downtown,b_100702,7_1_231,61976,11293410,South
2,6,1,1,Fshn Vly,Fashion Valley,b_200602,6_3_56,61976,11293417,West
2,6,1,1,Fshn Vly,Fashion Valley,b_200601,6_3_56,61976,11293416,West
2,7,1,0,College&Univ,College & University,b_100711,7_0_230,61976,11293415,North
2,7,1,1,Dwtn,Downtown,b_100707,7_1_232,61976,11293414,South
2,530,1,0,Santee,Santee,b_79,530_2_159,61968,11279989,East
2,530,1,0,Santee,Santee,b_78,530_2_159,61968,11279988,East
2,530,1,0,Santee,Santee,b_71,530_2_159,61968,11279981,East
2,530,1,0,Santee,Santee,b_70,530_2_159,61968,11279980,East
2,530,1,0,Santee,Santee,b_73,530_2_159,61968,11279983,East
2,530,1,0,Santee,Santee,b_72,530_2_159,61968,11279982,East
2,530,1,0,Santee,Santee,b_75,530_2_159,61968,11279985,East
2,530,1,0,Santee,Santee,b_74,530_2_159,61968,11279984,East
2,530,1,0,Santee,Santee,b_77,530_2_159,61968,11279987,East
2,530,1,0,Santee,Santee,b_76,530_2_159,61968,11279986,East
2,105,1,0,A Clmnt Sq,A Clairemont Sq,a_204401,105_0_51,61187,11106047,North
2,44,1,0,Clmnt,Clairemont,a_204403,44_0_48,61187,11106046,North
2,44,1,1,Old Twn,Old Town,a_204401,44_1_47,61187,11106045,South
2,44,1,0,Clmnt,Clairemont,a_204404,44_0_48,61187,11106044,North
2,44,1,1,Old Twn,Old Town,a_204402,44_1_47,61187,11106043,South
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_204103,6_2_55,61187,11106042,East
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_204103,6_2_54,61187,11106041,East
2,6,1,0,N. Pk/30th&Univ.,North Pk/30th & Univ.,a_204103,6_2_54,61187,11106040,East
2,4,1,1,12th&Imperial,12th & Imperial,b_100402,4_3_42,61977,11294928,West
2,105,1,1,A Old Twn,A Old Town,a_210501,105_1_50,61187,11106049,South
2,44,1,1,Old Twn,Old Town,a_204403,44_1_47,61187,11106048,South
2,929,1,1,Iris TC,Iris Transit Center,b_92905,929_1_119,61929,11231138,South
2,929,1,1,Iris TC,Iris Transit Center,b_92903,929_1_119,61929,11231139,South
2,929,1,0,Dwtn,Downtown,b_92905,929_0_111,61929,11231134,North
2,929,1,1,Iris TC,Iris Transit Center,b_92904,929_1_119,61929,11231135,South
2,929,1,1,Iris TC,Iris Transit Center,b_92901,929_1_119,61929,11231136,South
2,929,1,1,Iris TC,Iris Transit Center,b_92902,929_1_119,61929,11231137,South
2,929,1,0,Dwtn,Downtown,b_92905,929_0_111,61929,11231130,North
2,929,1,0,Dwtn,Downtown,b_92903,929_0_111,61929,11231131,North
2,929,1,0,Dwtn,Downtown,b_92904,929_0_111,61929,11231132,North
2,929,1,0,Dwtn,Downtown,b_92909,929_0_111,61929,11231133,North
2,705,1,0,Plz Bta,Plaza Bonita,b_70501,705_2_29,61929,11231682,East
2,705,1,0,Plz Bta,Plaza Bonita,b_70501,705_2_29,61929,11231683,East
2,705,1,0,Plz Bta,Plaza Bonita,b_70501,705_2_29,61929,11231680,East
2,705,1,0,Plz Bta,Plaza Bonita,b_70403,705_2_29,61929,11231681,East
2,705,1,0,Plz Bta,Plaza Bonita,b_70501,705_2_29,61929,11231686,East
2,705,1,0,Plz Bta,Plaza Bonita,b_70501,705_2_29,61929,11231687,East
2,705,1,0,Plz Bta,Plaza Bonita,b_70501,705_2_29,61929,11231684,East
2,705,1,0,Plz Bta,Plaza Bonita,b_70403,705_2_29,61929,11231685,East
2,705,1,0,Plz Bta,Plaza Bonita,b_70403,705_2_29,61929,11231688,East
2,705,1,0,Plz Bta,Plaza Bonita,b_70401,705_2_29,61929,11231689,East
2,105,1,1,A Old Twn,A Old Town,a_210501,105_1_50,61113,11091813,South
2,44,1,0,Clmnt,Clairemont,a_204402,44_0_48,61113,11091812,North
2,44,1,1,Old Twn,Old Town,a_204402,44_1_47,61113,11091811,South
2,44,1,0,Clmnt,Clairemont,a_200801,44_0_48,61113,11091810,North
2,13,1,0,Kaiser Hosp,Kaiser Hospital,a_101301,13_0_139,61113,11091817,North
2,13,1,0,Kaiser Hosp,Kaiser Hospital,a_201302,13_0_139,61113,11091816,North
2,13,1,0,Kaiser Hosp,Kaiser Hospital,a_101303,13_0_139,61113,11091815,North
2,13,1,0,Kaiser Hosp,Kaiser Hospital,a_101302,13_0_138,61113,11091814,North
2,13,1,1,24th St TC,24th St Transit Center,a_101303,13_1_136,61113,11091819,South
2,13,1,0,Kaiser Hosp,Kaiser Hospital,a_101303,13_0_139,61113,11091818,North
2,530,1,0,Qulcm,Qualcomm Stadium,a_71,530_2_164,61189,11107318,East
2,530,1,0,Qulcm,Qualcomm Stadium,a_73,530_2_164,61189,11107319,East
2,934,1,0,Seacoast,Seacoast,a_93406,934_8_23,60782,10986819,Clockwise
2,934,1,0,Seacoast,Seacoast,a_93302,934_8_23,60782,10986818,Clockwise
2,933,1,1,Seacoast,Seacoast,a_93409,933_9_22,60782,10986815,Counterclockwise
2,933,1,1,Seacoast,Seacoast,a_93301,933_9_22,60782,10986814,Counterclockwise
2,934,1,0,Seacoast,Seacoast,a_93409,934_8_23,60782,10986817,Clockwise
2,933,1,1,Seacoast,Seacoast,a_93302,933_9_22,60782,10986816,Counterclockwise
2,933,1,1,Seacoast,Seacoast,a_93305,933_9_22,60782,10986811,Counterclockwise
2,933,1,1,Seacoast,Seacoast,a_93404,933_9_22,60782,10986810,Counterclockwise
2,933,1,1,Seacoast,Seacoast,a_93304,933_9_22,60782,10986813,Counterclockwise
2,933,1,1,Seacoast,Seacoast,a_93303,933_9_22,60782,10986812,Counterclockwise
2,28,1,1,Shelter Island,Shelter Island,b_2803,28_3_43,61940,11236489,West
2,906,1,0,Iris TC,Iris Transit Center,b_90112,906_0_24,61940,11236488,North
2,906,1,1,San Ysidro,San Ysidro,b_92903,906_1_25,61940,11236485,South
2,906,1,1,San Ysidro,San Ysidro,b_92908,906_1_25,61940,11236484,South
2,906,1,1,San Ysidro,San Ysidro,b_90103,906_1_25,61940,11236487,South
2,934,1,0,Seacoast,Seacoast,b_93301,934_8_27,61940,11236486,Clockwise
2,917,1,1,Euclid TC,Euclid Transit Center,b_91701,917_9_17,61940,11236481,Counterclockwise
2,917,1,1,Clg Grv,College Grove,b_91702,917_9_18,61940,11236480,Counterclockwise
2,928,1,1,Fshn Vly,Fashion Valley,b_92802,928_1_41,61940,11236483,South
2,916,1,0,Euclid TC,Euclid Transit Center,b_304,916_8_21,61940,11236482,Clockwise
2,856,1,0,SDSU,SDSU,b_85601,856_0_75,61927,11229941,North
2,13,1,0,Kaiser Hosp,Kaiser Hospital,b_201301,13_0_145,61978,11296692,North
2,13,1,0,Kaiser Hosp,Kaiser Hospital,b_101302,13_0_145,61978,11296693,North
2,13,1,0,Kaiser Hosp,Kaiser Hospital,b_101302,13_0_145,61978,11296690,North
2,13,1,0,Kaiser Hosp,Kaiser Hospital,b_101301,13_0_145,61978,11296691,North
2,13,1,1,24th St TC,24th St Transit Center,b_101301,13_1_146,61978,11296696,South
2,13,1,1,24th St TC,24th St Transit Center,b_101303,13_1_146,61978,11296697,South
2,13,1,0,Kaiser Hosp,Kaiser Hospital,b_101303,13_0_137,61978,11296694,North
2,13,1,1,24th St TC,24th St Transit Center,b_101302,13_1_146,61978,11296695,South
2,13,1,1,24th St TC,24th St Transit Center,b_101302,13_1_149,61978,11296698,South
2,13,1,1,24th St TC,24th St Transit Center,b_101302,13_1_142,61978,11296699,South
2,856,1,0,SDSU,SDSU,b_85602,856_0_75,61927,11229942,North
2,35,1,1,Ocn Bch,Ocean Beach,a_3503,35_3_32,60782,10985548,West
2,35,1,1,Ocn Bch,Ocean Beach,a_3501,35_3_32,60782,10985549,West
2,35,1,1,Ocn Bch,Ocean Beach,a_3501,35_3_32,60782,10985546,West
2,35,1,1,Ocn Bch,Ocean Beach,a_3502,35_3_32,60782,10985547,West
2,35,1,0,Old Twn,Old Town,a_3501,35_2_33,60782,10985544,East
2,35,1,0,Old Twn,Old Town,a_3502,35_2_33,60782,10985545,East
2,35,1,0,Old Twn,Old Town,a_3502,35_2_33,60782,10985542,East
2,35,1,0,Old Twn,Old Town,a_3503,35_2_33,60782,10985543,East
2,35,1,0,Old Twn,Old Town,a_3503,35_2_33,60782,10985540,East
2,35,1,0,Old Twn,Old Town,a_3501,35_2_33,60782,10985541,East
2,815,1,1,El Caj TC,El Cajon Transit Ctr,b_81501,815_3_17,61927,11229779,West
2,815,1,1,El Caj TC,El Cajon Transit Ctr,b_81502,815_3_17,61927,11229778,West
2,815,1,1,El Caj TC,El Cajon Transit Ctr,b_81501,815_3_17,61927,11229777,West
2,815,1,1,El Caj TC,El Cajon Transit Ctr,b_81502,815_3_17,61927,11229776,West
2,815,1,1,El Caj TC,El Cajon Transit Ctr,b_81501,815_3_17,61927,11229775,West
2,815,1,1,El Caj TC,El Cajon Transit Ctr,b_81502,815_3_17,61927,11229774,West
2,815,1,1,El Caj TC,El Cajon Transit Ctr,b_81501,815_3_17,61927,11229773,West
2,815,1,1,El Caj TC,El Cajon Transit Ctr,b_81502,815_3_17,61927,11229772,West
2,815,1,1,El Caj TC,El Cajon Transit Ctr,b_81501,815_3_17,61927,11229771,West
2,815,1,1,El Caj TC,El Cajon Transit Ctr,b_81502,815_3_17,61927,11229770,West
2,530,1,0,Santee,Santee,a_77,530_2_159,60829,11028152,East
2,530,1,0,Santee,Santee,a_78,530_2_159,60829,11028153,East
2,530,1,0,Santee,Santee,a_75,530_2_159,60829,11028150,East
2,530,1,0,Santee,Santee,a_76,530_2_159,60829,11028151,East
2,28,1,0,Old Twn,Old Town,a_2801,28_2_42,61193,11111308,East
2,28,1,0,Old Twn,Old Town,a_2801,28_2_42,61193,11111309,East
2,530,1,0,Santee,Santee,a_79,530_2_159,60829,11028154,East
2,530,1,0,Santee,Santee,a_70,530_2_159,60829,11028155,East
2,28,1,0,Old Twn,Old Town,a_2801,28_2_42,61193,11111304,East
2,28,1,0,Old Twn,Old Town,a_2801,28_2_42,61193,11111305,East
2,28,1,0,Old Twn,Old Town,a_2801,28_2_42,61193,11111306,East
2,28,1,0,Old Twn,Old Town,a_2801,28_2_42,61193,11111307,East
2,28,1,1,Shelter Island,Shelter Island,a_2801,28_3_41,61193,11111300,West
2,28,1,1,Shelter Island,Shelter Island,a_2801,28_3_41,61193,11111301,West
2,28,1,1,Shelter Island,Shelter Island,a_2801,28_3_41,61193,11111302,West
2,28,1,0,Old Twn,Old Town,a_2801,28_2_42,61193,11111303,East
2,3,1,1,Euclid TC,Euclid Transit Center,b_303,3_1_83,61930,11232562,South
